Index,Ticker,Stock Name,Sector,Industry,PE Ratio,Employees,Beta,Market Cap,VALUE RATIO,VALUE RATIO w/o BETA,EBIT GROWTH YoY,VALUE RATIO WITHOUT EMPLOYEES,
4655,JRSH,"Jerash Holdings (US), Inc. (Garments/Jordan)",Consumer Cyclical,Apparel - Manufacturers,-11.84210526,5000,0.8,"$41,310,528.00 ",-558.151134,-697.6889175,-1.150617392,"($2,790,755.67)",
3235,YUMM,YUMMIES INC. (Unknown - Possibly Food),Consumer Defensive,Education & Training Services,-7500,1,0.013,"$337,220,250.00 ",-584.5151,-44962.7,-0.908760781,($584.52),
4836,LITB,"LightInTheBox Holding Co., Ltd. (Cross-Border E-comm China)",Consumer Cyclical,Specialty Retail,-64.87916667,667,0.98,"$28,312,227.00 ",-641.163824,-654.2488,0.270014045,"($427,656.27)",
5122,PUBC,PureBase Corp (Agricultural minerals),Basic Materials,Industrial Materials,-6.489361702,7,0.002,"$15,275,254.00 ",-672.5404572,-336270.2286,0.732586481,"($4,707.78)",
1281,RELY,"Remitly Global, Inc. (Remittance Services)",Technology,Software - Infrastructure,-61.2418486,2700,0.026,"$4,285,686,992.00 ",-673.8787183,-25918.41224,0.056520374,"($1,819,472.54)",
1772,AVDX,"AvidXchange Holdings, Inc. (Payment Software)",Technology,Software - Infrastructure,-2013.207547,1600,1.002,"$2,189,952,951.00 ",-681.230327,-679.8705858,0.409222001,"($1,089,968.52)",
4635,KTCC,KEY TRONIC CORP (EMS - Electronics Manufacturing),Technology,Computer Hardware,-21.42105263,4122,1.511,"$43,682,552.00 ",-747.5214707,-494.7197027,-0.437863916,"($3,081,283.50)",
928,CX,CEMEX SAB DE CV (Cement),Basic Materials,Construction Materials,-27.94588782,800,0.125,"$138,015,082.00 ",-771.6647509,-6173.318007,16.74867473,"($617,331.80)",
1962,THS,"TreeHouse Foods, Inc. (Private Label Foods)",Consumer Defensive,Packaged Foods,-68.49631966,7400,0.235,"$1,681,408,000.00 ",-779.5464797,-3317.219063,1.150805271,"($5,768,643.95)",
3798,MHH,"Mastech Digital, Inc. (IT Staffing)",Industrials,Staffing & Employment Services,-69.10778752,1397,0.462,"$169,385,820.00 ",-810.5795281,-1754.501143,-2.158795602,"($1,132,379.60)",
4981,VASO,VASO Corp (Cardiac Medical Devices),Healthcare,Medical - Healthcare Information Services,-200,300,2.317,"$21,065,520.00 ",-813.480164,-351.092,-0.403526233,"($244,044.05)",
545,LUV,SOUTHWEST AIRLINES CO (Airlines),Industrials,"Airlines, Airports & Air Services",-362.8888889,73463,1.153,"$19,626,393,325.00 ",-848.8432018,-736.2039912,-0.779744346,"($62,358,568.13)",
4210,IVCA,Innovac AI Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,54.50743494,2,-0.001,"$93,740,734.00 ",-859.889427,859889.427,-0.365189055,"($1,719.78)",
4818,CLPS,CLPS Inc (FinTech IT Services China),Technology,Information Technology Services,-10.24208566,3325,1.026,"$29,511,142.00 ",-889.1055541,-866.5746141,-34.22924166,"($2,956,275.97)",
1968,DAN,"DANA INC (Auto Components, Drivetrains)",Consumer Cyclical,Auto - Parts,-102.7305282,41100,2.304,"$1,676,682,135.00 ",-914.9384283,-397.1086928,0.18815331,"($37,603,969.40)",
713,GME,GameStop Corp (Electronics Retail),Consumer Cyclical,Specialty Retail,164.2330152,8000,-0.098,"$12,992,944,000.00 ",-969.1325694,9889.107851,0.897377792,"($7,753,060.56)",
4324,FTII,FutureTech II Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,82.35724744,2,-0.002,"$80,285,445.00 ",-974.8437144,487421.8572,-3.515509459,"($1,949.69)",
2082,INDV,INDIVIOR PLC (Pharmaceuticals),Healthcare,Drug Manufacturers - Specialty & Generic,-381.8181818,1000,0.272,"$1,444,386,160.00 ",-1028.953188,-3782.916134,-1.019492923,"($1,028,953.19)",
2083,ATSG,"Air Transport Services Group, Inc. (Cargo Airlines)",Industrials,"Airlines, Airports & Air Services",-218.75,5095,0.809,"$1,441,128,209.00 ",-1046.065529,-1293.035264,-0.300021367,"($5,329,703.87)",
3804,CHRS,"Coherus BioSciences, Inc. (Biosimilars Biotech)",Healthcare,Biotechnology,-465.1515152,235,0.693,"$168,787,045.00 ",-1070.064712,-1544.104923,0.208973061,"($251,465.21)",
4487,BEDU,Bright Scholar Education Holdings Ltd (K-12 Edu China),Consumer Defensive,Education & Training Services,-6.25,3946,0.436,"$60,641,456.00 ",-1072.0598,-2458.852752,-3.397224813,"($4,230,347.97)",
2231,AORT,"ARTIVION, INC. (Cardiovascular Devices)",Healthcare,Medical - Devices,-1239.823009,1500,1.749,"$1,181,721,981.00 ",-1111.358492,-635.4250956,0.772222222,"($1,667,037.74)",
5266,ATEK,Athena Technology Acquisition Corp. II (SPAC-Fin),Financial Services,Shell Companies,-8.880994671,3,0.003,"$10,145,200.00 ",-1142.34952,-380783.1734,-1.432088644,"($3,427.05)",
1640,VSTO,Vista Outdoor Inc. (Outdoor Products),Consumer Cyclical,Leisure,-278.9375,6400,0.791,"$2,607,619,325.00 ",-1155.403813,-1460.6875,-0.413004249,"($7,394,584.40)",
5378,FGI,FGI Industries Ltd. (Kitchen & Bath products),Consumer Cyclical,"Furnishings, Fixtures & Appliances",-29.41176471,287,1.327,"$7,446,463.00 ",-1170.625497,-882.1593797,-0.547436576,"($335,969.52)",
3396,PFMT,Performant Financial Corp (Debt Collection),Industrials,Specialty Business Services,-33.74407583,958,0.138,"$278,717,384.00 ",-1189.816798,-8621.860856,0.111884058,"($1,139,844.49)",
4491,INLX,"INTELLINETICS, INC. (Document Mgmt Software)",Technology,Software - Application,-135.7699805,151,0.423,"$60,317,389.00 ",-1244.520911,-2942.129813,-0.128151535,"($187,922.66)",
937,RGEN,REPLIGEN CORP (Life Sci Tools),Healthcare,Medical - Instruments & Supplies,-3564.655172,1783,0.959,"$8,315,314,734.00 ",-1254.666872,-1308.307479,-0.59152758,"($2,237,071.03)",
3679,RELL,"Richardson Electronics, Ltd. (Electronic Components)",Technology,"Hardware, Equipment & Parts",-312.8089888,407,0.934,"$194,345,022.00 ",-1425.760779,-1526.51047,-0.986070528,"($580,284.64)",
4501,CIIT,"Tianci International, Inc. (SPAC-Fin)",Financial Services,Shell Companies,677.9661017,11,-0.184496,"$59,127,200.00 ",-1462.761776,7928.42,1.489261441,"($16,090.38)",
4143,CSBR,"CHAMPIONS ONCOLOGY, INC. (Oncology CRO)",Healthcare,Biotechnology,-161.1924686,210,0.493,"$104,334,960.00 ",-1519.542083,-3082.235462,-0.65340526,"($319,103.84)",
2465,EYE,"National Vision Holdings, Inc. (Optical Retail)",Consumer Cyclical,Specialty Retail,-55.88088088,13998,1.417,"$875,304,027.00 ",-1585.621566,-1118.998988,-1.764194206,"($22,195,530.68)",
3453,GMGI,"Golden Matrix Group, Inc. (Gaming Tech)",Technology,Electronic Gaming & Multimedia,-261.3333333,1200,1.946,"$257,805,998.00 ",-1599.778291,-822.0854529,-3.733864264,"($1,919,733.95)",
4253,SIFY,SIFY TECHNOLOGIES LTD (Data Center/Telecom India),Communication Services,Telecommunications Services,-18.01801802,4319,1.454,"$88,916,240.00 ",-1661.32758,-1142.591183,-0.115643411,"($7,175,273.82)",
3004,CVGW,CALAVO GROWERS INC (Avocados/Produce),Consumer Defensive,Food Distribution,-49.27160247,3064,0.573,"$446,108,096.00 ",-1693.203973,-2954.980755,1.051306641,"($5,187,976.97)",
4711,HSON,"Hudson Global, Inc. (Recruiting Services)",Industrials,Staffing & Employment Services,-12.3245614,1050,0.583,"$37,690,557.00 ",-1698.010371,-2912.53923,-0.851879619,"($1,782,910.89)",
891,GAP,GAP INC (Apparel Retail),Consumer Cyclical,Apparel - Retail,-98.48589126,29400,0.842,"$6,044,457,911.00 ",-1757.713545,-2087.545778,48.3,"($51,676,778.23)",
4967,NWGL,Nature Wood Group Ltd (Wood processing - Materials),Basic Materials,"Paper, Lumber & Forest Products",-143.8651685,114,1.335693,"$21,593,306.00 ",-1758.592753,-1316.614486,-1.994025869,"($200,479.57)",
5374,CANF,Can-Fite BioPharma Ltd. (Biotech/Pharma),Healthcare,Biotechnology,-291.5106383,8,0.567,"$7,512,266.00 ",-1826.45771,-3221.265802,0.188292393,"($14,611.66)",
5291,SGMA,SIGMATRON INTERNATIONAL INC (Electronics Mfg. Services),Technology,"Hardware, Equipment & Parts",-1.61077905,2750,0.871,"$9,607,285.00 ",-1889.079186,-2168.862441,1.727048154,"($5,194,967.76)",
1801,WOR,"WORTHINGTON ENTERPRISES, INC. (Steel Mfg)",Industrials,Manufacturing - Metal Fabrication,-219.4736842,6000,1.192,"$2,092,084,988.00 ",-1893.746635,-1588.71362,-1.186349569,"($11,362,479.81)",
1972,IART,INTEGRA LIFESCIENCES HOLDINGS CORP (Medical Devices),Healthcare,Medical - Devices,-238.8286334,3946,1.084,"$1,673,290,498.00 ",-1924.67388,-1775.52941,-0.533207768,"($7,594,763.13)",
2422,RDWR,RADWARE LTD (Cybersecurity/Load Balancing),Technology,Software - Infrastructure,-405.3016453,1147,0.976,"$922,656,960.00 ",-1937.083292,-1984.716488,-8.48787062,"($2,221,834.54)",
2807,ARMN,Aris Mining Corp (Gold Mining),Basic Materials,Gold,-137.704918,3405,1.609,"$566,533,500.00 ",-1944.084208,-1208.256189,0.769803711,"($6,619,606.73)",
957,KD,"Kyndryl Holdings, Inc. (IT Services)",Technology,Information Technology Services,-87.45857762,80000,1.719,"$7,932,052,601.00 ",-1948.808052,-1133.687057,1.274881517,"($155,904,644.14)",
2586,ODP,ODP Corp (Office Supplies Retail),Consumer Cyclical,Specialty Retail,-27.43406593,20000,1.489,"$738,799,446.00 ",-2004.938637,-1346.500092,0.226337449,"($40,098,772.74)",
1053,WAY,Waystar Holding Corp (Healthcare IT),Technology,Information Technology Services,-108.4217093,1400,0.05,"$6,138,312,614.00 ",-2021.970064,-40439.40128,0.361756982,"($2,830,758.09)",
3001,TWI,TITAN INTERNATIONAL INC (Off-Highway Tires),Industrials,Agricultural - Machinery,-58.54456255,6900,1.829,"$447,026,952.00 ",-2024.005824,-1106.618821,-0.277329666,"($13,965,640.18)",
5489,YGMZ,MingZhu Logistics Holdings Ltd (Trucking Logistics),Industrials,Trucking,-15.30460624,180,1.222,"$4,587,907.00 ",-2035.125267,-1665.405292,-0.77991905,"($366,322.55)",
2015,UNFI,UNITED NATURAL FOODS INC (Organic Wholesale),Consumer Defensive,Food Distribution,-16.65822785,28333,0.618,"$1,572,876,375.00 ",-2059.499566,-3332.523569,-0.933333333,"($58,351,801.19)",
3108,SHYF,Solaris Resources Inc. (Copper Exploration),Industrials,Agricultural - Machinery,-102.2317597,3000,1.623,"$393,927,190.00 ",-2084.622337,-1284.425346,-0.857858511,"($6,253,867.01)",
766,ESLT,ELBIT SYSTEMS LTD (Defense),Industrials,Aerospace & Defense,44.01018676,20000,-0.159,"$11,564,808,106.00 ",-2089.0669,13138.78554,0.00441924,"($41,781,338.01)",
3845,SRI,STONERIDGE INC (Auto Electronics),Consumer Cyclical,Auto - Parts,-20.68518519,4850,1.359,"$158,237,492.00 ",-2143.520768,-1577.277975,4.566546263,"($10,396,075.73)",
2087,ULCC,"Frontier Group Holdings, Inc. (Airlines)",Industrials,"Airlines, Airports & Air Services",-207.6666667,8011,2.513,"$1,436,746,500.00 ",-2170.296713,-863.6278206,0.914285714,"($17,386,246.97)",
4096,ACNT,ASCENT INDUSTRIES CO. (Metal Components),Basic Materials,Steel,-78.50070721,514,0.794,"$112,133,230.00 ",-2206.57222,-2779.058212,-2.23533451,"($1,134,178.12)",
5014,IHT,INNSUITES HOSPITALITY TRUST (Hotel Ownership),Real Estate,REIT - Hotel & Motel,-21.86794355,52,0.129,"$19,630,195.00 ",-2226.911901,-17262.88296,-2.14475515,"($115,799.42)",
4472,BGSF,"BGSF, INC. (Staffing Services)",Industrials,Staffing & Employment Services,-114.8148148,400,1.653,"$62,836,800.00 ",-2261.668727,-1368.220645,-1.441257753,"($904,667.49)",
4364,KANP,KAANAPALI LAND LLC (Real Estate),Real Estate,Real Estate - Development,-127.2009715,23,0.089,"$75,110,359.00 ",-2284.923057,-25673.29278,-1,"($52,553.23)",
4263,ICLK,iClick Interactive Asia Group Ltd (AdTech China),Communication Services,Advertising Agencies,-114.3325143,1221,0.919,"$382,185,000.00 ",-2515.959994,-2737.7149,0.427653292,"($3,071,987.15)",
2915,INNV,InnovAge Holding Corp. (Senior Care),Healthcare,Medical - Care Facilities,-31.4893617,2350,0.385,"$492,500,835.00 ",-2562.335426,-6655.41669,0.530721733,"($6,021,488.25)",
2742,GOTU,Gaotu Techedu Inc. (Online Education China),Consumer Defensive,Education & Training Services,-0.578238134,7767,0.019,"$607,481,031.00 ",-2569.95955,-135261.0289,-0.262206485,"($19,960,875.82)",
2437,HTLD,HEARTLAND EXPRESS INC (Trucking),Industrials,Trucking,-39.5718232,6040,0.704,"$905,460,588.00 ",-2666.976642,-3788.319093,-0.774976375,"($16,108,538.91)",
1449,AVPT,"AvePoint, Inc. (Data Mgmt Software)",Technology,Software - Infrastructure,-423.0952381,2543,0.903,"$3,338,633,355.00 ",-2802.024838,-3103.017539,0.626187113,"($7,125,549.16)",
4544,AIRT,AIR T INC (Aviation Services & Leasing),Industrials,Integrated Freight & Logistics,-22.72727273,624,0.725,"$55,201,000.00 ",-2821.974198,-3892.378205,-0.714479331,"($1,760,911.90)",
5145,QMCI,QUOTEMEDIA INC (Financial Market Data Tech),Financial Services,Financial - Data & Stock Exchanges,-21.33333333,131,0.547,"$14,467,400.00 ",-2831.70365,-5176.789123,-0.161495646,"($370,953.18)",
351,HUBS,HUBSPOT INC (Software),Technology,Software - Application,-2584.87037,8103,1.63,"$36,456,844,438.00 ",-2837.148529,-1740.581919,-0.907003602,"($22,989,414.53)",
665,BIP,Brookfield Infrastructure Partners L.P. (Infrastructure),Utilities,Diversified Utilities,-101.9847833,52000,1.053,"$14,353,023,200.00 ",-2849.922414,-2706.479026,0.128205128,"($148,195,965.52)",
4133,PETS,PETMED EXPRESS INC (Pet Med Retail),Healthcare,Medical - Pharmaceuticals,-86.82432432,287,0.676,"$105,588,952.00 ",-2864.454092,-4237.358125,-4.707692308,"($822,098.32)",
5044,RLBY,RELIABILITY INC (Test Equipment Electronics),Industrials,Staffing & Employment Services,-43.45,19,0.131,"$18,249,000.00 ",-2895.789474,-22105.26316,0.173289183,"($55,020.00)",
5124,CVR,CHICAGO RIVET & MACHINE CO (Industrial Fasteners),Industrials,Manufacturing - Tools & Accessories,-4.523160763,207,0.188,"$15,216,579.00 ",-3055.360819,-16251.91925,-3.958593202,"($632,459.69)",
2795,RSVR,"Reservoir Media, Inc. (Music Rights)",Communication Services,Entertainment,-1682.352941,99,0.893,"$574,284,993.00 ",-3079.120039,-3448.062754,0.167069726,"($304,832.88)",
3746,HFFG,HF Foods Group Inc. (Asian Food Distributor),Consumer Defensive,Food Distribution,-90.75,925,1.471,"$180,795,383.00 ",-3168.193086,-2153.768244,1.490323639,"($2,930,578.60)",
2893,TALK,"Talkspace, Inc. (Online Therapy)",Healthcare,Medical - Care Facilities,-370.7317073,472,1.106,"$509,302,845.00 ",-3219.06317,-2910.545362,0.698678334,"($1,519,397.82)",
4161,QIPT,Quipt Home Medical Corp. (Home Healthcare Equip & Services),Healthcare,Medical - Devices,-26.60550459,1200,1.031,"$101,480,012.00 ",-3277.075364,-3178.540605,-0.715488645,"($3,932,490.44)",
1660,HCM,HUTCHMED (China) Ltd (Biotech),Healthcare,Drug Manufacturers - Specialty & Generic,-294.3548387,1970,0.746,"$2,549,433,218.00 ",-3279.782635,-4396.491468,1.044842229,"($6,461,171.79)",
1150,USM,UNITED STATES CELLULAR CORP (Wireless Telecom),Communication Services,Telecommunications Services,-176.5428571,4200,0.466,"$5,269,219,816.00 ",-3311.561249,-7106.354611,-0.45703125,"($13,908,557.25)",
3310,MTW,MANITOWOC CO INC (Cranes),Industrials,Agricultural - Machinery,-34.55651491,4800,1.846,"$309,116,720.00 ",-3440.194675,-1863.594082,0.089622642,"($16,512,934.44)",
4346,REKR,"Rekor Systems, Inc. (AI Roadway Intelligence)",Technology,Software - Infrastructure,-71.81372549,440,0.778,"$144,152,045.00 ",-3549.280075,-4562.056652,0.734897015,"($1,561,683.23)",
568,MT,ArcelorMittal (Steel),Basic Materials,Steel,-70.54545455,126756,1.741,"$18,231,212,062.00 ",-3549.578228,-2038.815754,-0.772196262,"($449,930,337.86)",
4387,CATO,CATO CORP (Apparel Retail),Consumer Cyclical,Apparel - Retail,-3.058681368,7300,1.11,"$72,468,026.00 ",-3602.569041,-3245.557695,-5.887561108,"($26,298,754.00)",
2980,FLWS,1 800 FLOWERS COM INC (Online Flowers/Gifts),Consumer Cyclical,Specialty Retail,-50.64285714,4000,1.614,"$456,534,257.00 ",-3637.464059,-2253.695204,0.9408186,"($14,549,856.24)",
5367,ARTW,ARTS WAY MANUFACTURING CO INC (Ag machinery),Industrials,Agricultural - Machinery,-8.92641737,93,0.4,"$7,647,819.00 ",-3684.999681,-9212.499203,1.682284295,"($342,704.97)",
5200,JRSS,JRSIS HEALTH CARE Corp (Hospitals China),Healthcare,Medical - Care Facilities,-88.23529412,36,0.925,"$12,689,805.00 ",-3695.318215,-3994.938611,0.421281479,"($133,031.46)",
2932,VZLA,Vizsla Silver Corp. (Silver Exploration),Basic Materials,Industrial Materials,-4337.5,66,2.198,"$486,960,866.00 ",-3738.852444,-1701.02477,-0.151224573,"($246,764.26)",
3357,FORR,"FORRESTER RESEARCH, INC. (Research & Advisory)",Industrials,Consulting Services,-42.77856135,1608,0.888,"$290,828,760.00 ",-3754.378878,-4227.904142,-0.792797207,"($6,037,041.24)",
5399,STRR,"STAR EQUITY HOLDINGS, INC. (Diversified holding - Healthcare imaging)",Healthcare,Medical - Diagnostics & Research,-1.037209302,171,0.097,"$6,887,440.00 ",-3766.75219,-38832.4968,-0.399677939,"($644,114.62)",
5055,INIS,INTERNATIONAL ISOTOPES INC (Nuclear medicine isotopes),Healthcare,Drug Manufacturers - Specialty & Generic,-58.16666667,39,0.49,"$17,696,091.00 ",-3822.386859,-7800.789508,-1.846396731,"($149,073.09)",
2296,TUYA,Tuya Inc. (IoT Platform),Technology,Software - Infrastructure,-67.44604317,1450,0.36,"$1,090,946,703.00 ",-4015.88767,-11155.24353,0.370791861,"($5,823,037.12)",
414,ZS,"Zscaler, Inc. (Cybersecurity Software)",Technology,Software - Infrastructure,-775.1991614,7348,0.814,"$28,288,014,040.00 ",-4042.447812,-4966.152104,0.482245986,"($29,703,906.53)",
1812,OMCL,"OMNICELL, INC. (Pharmacy Automation)",Healthcare,Medical - Healthcare Information Services,-113.660921,3660,0.815,"$2,065,497,696.00 ",-4046.598045,-4965.150976,-14.00990099,"($14,810,548.85)",
5307,MYNZ,MAINZ BIOMED N.V. (Diagnostics - Colon Cancer),Healthcare,Medical - Diagnostics & Research,-2.631011905,65,0.076,"$9,271,575.00 ",-4120.319923,-54214.73583,-0.017953483,"($267,820.79)",
466,PHG,KONINKLIJKE PHILIPS NV (Healthcare Equip),Healthcare,Medical - Devices,-64.5040145,69282,0.791,"$23,408,964,001.00 ",-4143.349006,-5238.115051,0.00862069,"($287,059,505.80)",
640,FNF,"Fidelity National Financial, Inc. (Title Insurance)",Financial Services,Insurance - Specialty,-230.4583333,22293,1.404,"$15,165,073,380.00 ",-4144.29528,-2951.777265,-0.685870224,"($92,388,774.67)",
2476,AVAH,"Aveanna Healthcare Holdings, Inc. (Home Healthcare)",Healthcare,Medical - Care Facilities,-13.21821971,33500,2.135,"$860,817,375.00 ",-4150.411238,-1943.986528,-0.693138187,"($139,038,776.47)",
3856,MODV,ModivCare Inc (Non-Emergency Medical Transportation),Healthcare,Medical - Care Facilities,-0.85947205,21200,0.486,"$156,120,841.00 ",-4164.180369,-8568.272363,-3.451580128,"($88,280,623.82)",
4428,MPU,Mega Matrix Inc (Crypto/Blockchain),Industrials,Rental & Leasing Services,-136.6791745,942,1.467,"$366,909,066.00 ",-4180.568143,-2849.739702,0.210906102,"($3,938,095.19)",
5062,STLY,"HG Holdings, Inc. (Investments/Was furniture)",Financial Services,Shell Companies,-35.24075366,73,0.621,"$17,470,034.00 ",-4217.133044,-6790.874468,-1.673329682,"($307,850.71)",
4289,PFTA,Perception Capital Corp. III (SPAC-Fin),Financial Services,Shell Companies,-207.7220077,2,0.021,"$85,491,858.00 ",-4321.470406,-205784.3051,-0.207138789,"($8,642.94)",
645,AS,"Amer Sports, Inc. (Sporting Goods - if independent)",Consumer Cyclical,Leisure,-406.25,11400,1.35,"$14,992,110,168.00 ",-4370.169766,-3237.162789,0.316437786,"($49,819,935.33)",
2150,UTZ,"Utz Brands, Inc. (Snacks)",Consumer Defensive,Packaged Foods,-90.52361981,3400,1.024,"$1,320,600,000.00 ",-4393.700207,-4290.722858,1.997193114,"($14,938,580.70)",
4512,HAIA,Healthcare AI Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,33.03924551,2,-0.005,"$58,541,905.00 ",-4429.724718,885944.9436,0.031137909,"($8,859.45)",
5296,ATIP,"ATI Physical Therapy, Inc. (Therapy Clinics)",Healthcare,Medical - Care Facilities,-0.150993377,6000,0.422,"$9,559,969.00 ",-4453.072709,-10552.305,0.515588417,"($26,718,436.25)",
3392,LNKB,"LINKBANCORP, Inc. (Bank)",Financial Services,Banks - Regional,-107.4285714,342,0.589,"$280,277,370.00 ",-4493.217295,-7628.552284,-1,"($1,536,680.31)",
427,ERIC,ERICSSON LM TELEPHONE CO (Comm Equipment),Technology,Communication Equipment,-19.67756098,95984,0.315,"$26,964,506,291.00 ",-4497.103835,-14276.52011,-0.557545324,"($431,650,014.47)",
4852,HUDA,Hudson Acquisition I Corp. (SPAC-Fin),Financial Services,Shell Companies,-2.492601641,3,0.001235173,"$27,372,654.00 ",-4521.375391,-3660519.936,-2.55481586,"($13,564.13)",
3808,VSTA,Vasta Platform Ltd (EduTech Brazil),Consumer Defensive,Education & Training Services,-3.15625,1433,0.124,"$168,360,625.00 ",-4615.774979,-37223.99176,-0.100588962,"($6,614,405.54)",
875,AEG,AEGON LTD. (Insurance),Financial Services,Insurance - Diversified,-132.6789838,15700,1.064,"$9,313,069,890.00 ",-4756.995068,-4470.860026,0.961159063,"($74,684,822.56)",
1646,MLCO,Melco Resorts & Entertainment LTD (Casinos),Consumer Cyclical,"Gambling, Resorts & Casinos",-28.69850187,20209,1.072,"$2,585,408,771.00 ",-4778.812083,-4457.847093,1.087415641,"($96,575,013.40)",
2825,ATRO,ASTRONICS CORP (Aerospace Components),Industrials,Aerospace & Defense,-83.88473853,2500,1.835,"$554,721,947.00 ",-4853.873496,-2645.162668,0.777958993,"($12,134,683.74)",
4516,SYPR,SYPRIS SOLUTIONS INC (Manufacturing Components),Consumer Cyclical,Auto - Parts,-16.04562738,752,1.012,"$58,245,660.00 ",-4885.055927,-4827.130362,3.222477064,"($3,673,562.06)",
2338,KRUS,"KURA SUSHI USA, INC. (Restaurants)",Consumer Cyclical,Restaurants,-118.8655031,3300,1.869,"$1,030,636,026.00 ",-4910.716333,-2627.456572,-30.97590361,"($16,205,363.90)",
5104,BBGI,BEASLEY BROADCAST GROUP INC (Radio Broadcasting),Communication Services,Broadcasting,-4.21833897,755,0.985,"$15,911,006.00 ",-4920.910239,-4995.847959,-5.937622716,"($3,715,287.23)",
4331,TCOA,Zalatoris Acquisition Corp. (SPAC-Fin),Financial Services,Shell Companies,64.69900643,2,-0.008,"$79,755,143.00 ",-4930.841903,616355.2379,-6.725980553,"($9,861.68)",
